id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
22524875,Appartamento Al Centro,165382983,Angelo,,Centro Storico,43.77346,11.24854,Entire home/apt,105,1,0,,,1,0,0,
22115103,Buontalenti Residence,34731752,Valeria,,Centro Storico,43.77157,11.25176,Entire home/apt,699,3,11,2021-09-20,0.22,1,163,1,
22115608,Santa Croce Stylish Flat x5!,96122546,CleanBnB Team,,Centro Storico,43.76855,11.26078,Entire home/apt,193,2,102,2022-05-12,1.89,104,98,25,
21964410,Solatio,107114517,Villa Le Piazzole,,Gavinana Galluzzo,43.74022,11.24169,Entire home/apt,180,1,1,2021-11-01,0.13,14,243,1,
22117002,City Break Florence,161575862,Daniele,,Centro Storico,43.78022,11.25117,Entire home/apt,399,3,0,,,1,0,0,
22118063,VITTORIA BRIDGE,161584354,Maurizio,,Isolotto Legnaia,43.77427,11.22905,Private room,42,2,149,2022-06-09,2.76,1,322,22,
22119188,MUSICA tres chic free wi fi   lift A/C,17095486,Sibilla,,Centro Storico,43.77971,11.24195,Entire home/apt,140,4,3,2020-01-01,0.06,16,102,0,048017LTN1871
22527011,Berlin in Florence Double Bedroom,725879,Nadja Maria,,Centro Storico,43.77578,11.25463,Private room,114,1,244,2022-06-06,4.52,14,130,67,
21965127,Prato,107114517,Villa Le Piazzole,,Gavinana Galluzzo,43.7402,11.24147,Entire home/apt,180,1,0,,,14,243,0,
22529219,ATTICO FIRENZE NORD,165428348,Luciana,,Rifredi,43.79688674277272,11.209816880297062,Entire home/apt,49,1,319,2022-06-10,5.92,1,115,86,
22529524,Living in the history of Firenze,6615546,Susanna,,Centro Storico,43.76987,11.25981,Entire home/apt,93,7,0,,,5,315,0,
21965216,Corte,107114517,Villa Le Piazzole,,Gavinana Galluzzo,43.73993,11.24348,Entire home/apt,180,1,0,,,14,243,0,
21965326,Belvedere,107114517,Villa Le Piazzole,,Gavinana Galluzzo,43.74184,11.24165,Entire home/apt,180,1,0,,,14,243,0,
22538932,VIVERE FIRENZE - CORSO 3,14918959,Lorenzo,,Centro Storico,43.7716,11.25684,Entire home/apt,85,1,214,2022-06-09,3.97,4,99,60,
22142020,Villa Afrodite A,141678821,Summer In Italy,,Campo di Marte,43.7745,11.31967,Entire home/apt,204,1,0,,,3,0,0,
22159924,Camera doppia molto confortevole,137685678,Isabella,,Rifredi,43.78656,11.24888,Private room,45,1,19,2022-01-09,0.35,4,302,3,
21965680,Sala,107114517,Villa Le Piazzole,,Gavinana Galluzzo,43.74154,11.24324,Entire home/apt,180,1,1,2021-10-31,0.13,14,243,1,
22160863,Agnolo 47 - lovely flat in the heart of Florence,155914336,Massimo - Emanuele,,Centro Storico,43.77002,11.26493,Entire home/apt,180,3,0,,,15,297,0,
21965819,Carraia,107114517,Villa Le Piazzole,,Gavinana Galluzzo,43.74186,11.24185,Entire home/apt,180,1,0,,,14,243,0,
21965979,Stella,107114517,Villa Le Piazzole,,Gavinana Galluzzo,43.74,11.24277,Entire home/apt,180,1,1,2020-08-18,0.05,14,243,0,
21966073,Frantoio,107114517,Villa Le Piazzole,,Gavinana Galluzzo,43.74152,11.24344,Entire home/apt,180,1,0,,,14,243,0,
22170356,CaseMaggi Florence Historic City Center Apartment,161947753,Margherita,,Centro Storico,43.77287,11.26333,Entire home/apt,123,2,44,2022-05-05,0.86,1,257,11,
22539776,Il salotto del Maestro,165568950,Maurizio,,Centro Storico,43.77896,11.25378,Entire home/apt,60,1,51,2022-06-10,0.96,1,94,9,
21973816,Nice two bedrooms flat in the centre of Florence,155914336,Massimo - Emanuele,,Centro Storico,43.77019,11.25489,Entire home/apt,210,3,0,,,15,189,0,
22547573,Traditional Tuscan House,24660475,Lorenzo,,Campo di Marte,43.79292,11.27115,Entire home/apt,98,1,57,2022-05-07,1.07,1,29,4,
22176463,The Golden Tree - Boutique Apartment,510205,Rachele,,Centro Storico,43.77427,11.24228,Entire home/apt,110,2,41,2022-04-23,0.76,1,198,2,
21974192,Elegant and independent flat in Florence,155914336,Massimo - Emanuele,,Centro Storico,43.77013,11.26439,Entire home/apt,180,3,1,2021-11-01,0.13,15,285,1,
22183801,Casa Andrea (Apt Pompelmo),161192149,Corso,,Rifredi,43.79644,11.25542,Entire home/apt,61,3,39,2022-05-15,0.73,2,293,7,
21974681,DUOMO FLORENCE LOFT perfect for couples! hosted by Sweetstay,76556384,Andrea,,Centro Storico,43.77288,11.25409,Entire home/apt,124,1,86,2022-05-29,1.58,54,325,25,
21986620,Large apartment with view of Ponte Vecchio,114135383,Daniela,,Centro Storico,43.76492,11.26331,Entire home/apt,303,1,2,2022-01-05,0.26,2,36,2,
22185282,CASA AMELIE - APARTAMENT IN FLORENCE,162086614,Silvia,,Isolotto Legnaia,43.77245,11.22107,Entire home/apt,110,2,33,2019-11-01,0.61,1,268,0,
22553100,Bufalini 2 - Raffaello for 4 persons.,161551313,Alessandra - Interhome Group,,Centro Storico,43.77382,11.2584,Entire home/apt,15,1,1,2019-06-17,0.03,27,253,0,
21986623,Penthouse apartment with the best view of Florence,114135383,Daniela,,Centro Storico,43.76492,11.26326,Entire home/apt,378,1,1,2021-07-11,0.09,2,25,1,
22553102,Bufalini 3 - Michelangelo for 4 persons.,161551313,Alessandra - Interhome Group,,Centro Storico,43.77368,11.25843,Entire home/apt,15,1,4,2019-06-17,0.08,27,240,0,
22564531,La Limonaia for 4 persons.,161551313,Alessandra - Interhome Group,,Gavinana Galluzzo,43.74466,11.24682,Entire home/apt,15,1,0,,,27,0,0,
21992763,My Flat in Florence Rosso Fiorentino,159697738,Stefano,,Centro Storico,43.76695,11.25211,Entire home/apt,60,3,84,2022-06-02,1.73,2,84,24,
22564539,Stella for 4 persons.,161551313,Alessandra - Interhome Group,,Gavinana Galluzzo,43.74466,11.24682,Entire home/apt,15,1,0,,,27,0,0,
21993716,Loft Cuore di Firenze,146605714,Isabella&Cecilia,,Centro Storico,43.76798,11.2566,Entire home/apt,120,3,41,2022-06-05,0.82,2,322,11,
22564546,Carraia for 4 persons.,161551313,Alessandra - Interhome Group,,Gavinana Galluzzo,43.74466,11.24682,Entire home/apt,15,1,0,,,27,0,0,
22564547,Prato for 4 persons.,161551313,Alessandra - Interhome Group,,Gavinana Galluzzo,43.74281,11.24504,Entire home/apt,15,1,2,2020-08-14,0.06,27,0,0,
22564551,Solatio for 2 persons.,161551313,Alessandra - Interhome Group,,Gavinana Galluzzo,43.74466,11.24682,Entire home/apt,15,1,13,2020-02-16,0.37,27,0,0,
22564554,Corte for 4 persons.,161551313,Alessandra - Interhome Group,,Gavinana Galluzzo,43.74466,11.24682,Entire home/apt,15,1,0,,,27,0,0,
22196583,Tornabuoni Apartments - Nido Tornabuoni,21766115,Samantha,,Centro Storico,43.77207,11.2504,Entire home/apt,8500,1,1,2019-04-21,0.03,4,0,0,048017LTN1081
22007450,Adelaide House,39056615,Grazia,,Centro Storico,43.77259,11.25682,Private room,201,1,47,2022-06-06,0.92,5,332,5,
22576279,Polo Universitario Apartment,23904874,Edoardo E Michela,,Centro Storico,43.78573,11.23719,Entire home/apt,203,30,0,,,154,88,0,
22008403,"""PIETRA D'ORO""  FIRENZE",160711660,Rossella,,Rifredi,43.808292,11.235936,Entire home/apt,88,2,24,2022-05-22,0.44,1,152,3,
22196868,Camera privata in centro - Code Rooms Firenze,161726385,Felice,,Centro Storico,43.77035,11.26026,Private room,278,1,0,,,5,285,0,
22196948,Tornabuoni Apartments - Tornabuoni Dream,21766115,Samantha,,Centro Storico,43.7704,11.2504,Entire home/apt,8500,1,0,,,4,0,0,048017LTN1082
22954029,adatto per un weekend alla scoperta di Firenze,154001147,Susanna,,Rifredi,43.78867,11.23713,Private room,20,7,0,,,1,330,0,
22586462,"Bilocale mansardato: 2 letti, 2 bagni zona Stadio",2737117,Simone,,Campo di Marte,43.776573,11.289683,Entire home/apt,114,2,4,2022-06-04,0.13,1,63,3,
22605420,White room,166322258,Patrizia,,Campo di Marte,43.77392,11.27732,Private room,30,3,1,2018-07-17,0.02,1,0,0,
22970706,Gorgeous bedroom close to the heart of Florence,170249022,Federica,,Centro Storico,43.78377,11.23738,Private room,36,2,152,2022-05-16,3.00,1,53,18,
22607482,Iris 1 apartment,23904874,Edoardo E Michela,,Centro Storico,43.77168,11.26948,Entire home/apt,162,1,1,2018-06-29,0.02,154,272,0,
22609588,Iris 1B apartment,23904874,Edoardo E Michela,,Centro Storico,43.77204,11.27038,Entire home/apt,239,1,8,2022-05-22,0.17,154,198,2,
22197676,Ponte Vecchio's Nest,162202370,Antonio,,Centro Storico,43.7658,11.25464,Entire home/apt,105,2,8,2021-08-25,0.17,1,136,1,
22205418,Apt downtown Oltrano first floor wifi,34165740,Cinzia,,Centro Storico,43.76629,11.2449,Entire home/apt,59,2,67,2021-08-27,1.24,1,12,6,
22979381,Appartamento pieno centro con vista sulla cupola,62008467,Michela,,Centro Storico,43.77315,11.2628,Entire home/apt,60,3,9,2022-06-10,4.35,1,272,9,
22207307,Appartamento a San Lorenzo,4609215,Sara,,Centro Storico,43.77754,11.25027,Entire home/apt,93,2,6,2022-05-22,0.12,2,297,1,
22610313,Tiny bedroom in a sweet apartment,5499696,Irene,,Gavinana Galluzzo,43.76154,11.27845,Private room,24,2,0,,,1,0,0,
22983926,"Pitti  Penthouse, 2 terraces with stunning view",62822511,Marusca E Marta,,Centro Storico,43.76683,11.25104,Entire home/apt,183,3,35,2022-05-11,0.69,11,214,13,
22628030,Il calore di un nido a due passi da Ponte Vecchio,39002948,Caterina,,Centro Storico,43.76764,11.25205,Entire home/apt,110,3,82,2022-06-04,1.61,1,67,26,
22217075,Panicale Soccia Club,162343796,Sara,,Centro Storico,43.7772,11.25322,Entire home/apt,60,1,64,2020-02-23,1.18,1,0,0,
23002094,Bright and comfortable guest room,78619999,Simone,,Rifredi,43.78609,11.25114,Private room,30,1,1,2018-03-17,0.02,1,0,0,
22220591,Camera privata in centro - Code Rooms Firenze,161726385,Felice,,Centro Storico,43.77035,11.26026,Private room,213,1,0,,,5,281,0,
22629196,Lungarno Flat in the Heart of Florence,166596117,Giovanni,,Centro Storico,43.76784,11.25956,Entire home/apt,58,2,106,2022-06-07,1.99,2,182,10,
22642184,"Pontevecchio, luxury loft Vasari",2329953,Giulia,,Centro Storico,43.76722,11.25229,Entire home/apt,117,2,34,2022-05-28,0.70,3,3,24,
23009217,Allegri4 il Loft dell'armonia,168293279,Elena,,Centro Storico,43.76942,11.26279,Entire home/apt,70,1,67,2022-05-27,1.31,1,54,20,
22642555,Wonderfull loft in Santo Spirito Piazza Pitti,25998553,Benedetta,,Centro Storico,43.76603,11.24951,Entire home/apt,61,1,29,2020-01-06,0.56,1,161,0,
22643566,"Pontevecchio luxury 2 bedrooms, 2 bathrooms",2329953,Giulia,,Centro Storico,43.76722,11.25229,Entire home/apt,145,2,30,2022-05-12,0.59,3,4,9,
22221200,Camera privata in centro - CoDe Rooms Firenze,161726385,Felice,,Centro Storico,43.77035,11.26026,Private room,253,1,4,2021-05-20,0.26,5,281,0,
22221862,Camera privata in centro - Code Rooms Firenze,161726385,Felice,,Centro Storico,43.77035,11.26026,Private room,262,1,0,,,5,281,0,
23017022,One bedroom apartment in the center of Florence,170764215,Tommaso,,Centro Storico,43.78191,11.25725,Entire home/apt,59,3,30,2018-11-25,0.59,1,192,0,
22645957,San Gallo Home,166763395,Carolina,,Centro Storico,43.77922,11.25801,Entire home/apt,51,2,18,2019-03-09,0.39,4,7,0,
23029061,Bilocale alla rosa di San Frediano,1366654,Gianluca,,Centro Storico,43.76953,11.24054,Entire home/apt,58,4,45,2021-09-03,0.88,2,0,2,
22671998,Sophisticated Ponte Vecchio Apartment with Rooftop Views,167050893,Eugenio,,Centro Storico,43.76719,11.25223,Entire home/apt,219,3,143,2022-05-30,2.87,1,67,36,
22222168,Acciaiuoli house,28095420,Eleonora,,Centro Storico,43.76932,11.25247,Entire home/apt,125,1,237,2022-06-06,4.55,2,106,106,
23029669,La Cupola Apartment,139409780,Alberto,,Centro Storico,43.7734,11.24502,Entire home/apt,231,2,8,2022-05-25,0.16,5,163,3,
22222201,Camera privata in centro - Code Rooms Firenze!,161726385,Felice,,Centro Storico,43.77134,11.25717,Private room,272,1,1,2018-01-02,0.02,5,273,0,
22224631,Bedroom in a yoga studio,35562145,Laura Elena,,Centro Storico,43.76261,11.26101,Entire home/apt,75,2,18,2022-05-29,0.36,1,11,8,
22680275,Cozy Laura Place,152966008,Laura,,Gavinana Galluzzo,43.76146,11.27856,Entire home/apt,60,2,44,2022-06-08,0.85,1,66,20,
22682534,Modern eco-friendly condo - strategic position,1384542,Francesco,,Isolotto Legnaia,43.77384,11.22335,Entire home/apt,30,800,3,2018-05-08,0.06,2,0,0,
23029822,"FLORENCE ARMONIA, silenzioso apt per 4 a Firenze",42972746,Sabrina,,Campo di Marte,43.78732,11.26951,Entire home/apt,48,2,13,2021-08-28,0.27,3,74,2,
23033007,Camera in piazza Leopoldo,3304278,Rocio,,Rifredi,43.79085,11.24697,Private room,28,1,24,2018-07-16,0.46,2,0,0,
22226159,Flat in the historic center of Florence,162409083,Giuliana,,Centro Storico,43.7755,11.25212,Entire home/apt,110,5,76,2022-05-03,1.49,1,78,6,
23057581,NEW!!!!VERY CENTRAL BRIGHT AND MODERN APARTMENT,81675607,Carlotta,,Centro Storico,43.7759,11.25285,Entire home/apt,50,2,0,,,3,0,0,
22237325,Historic Penthouse with sweeping views of Florence,162494515,Lorenzo,,Centro Storico,43.7686,11.26006,Entire home/apt,59,1,12,2020-09-28,0.22,1,0,0,
22685219,Amazing old bridge Florence - Mannelli Suite,167201009,Leonardo,,Centro Storico,43.76704,11.25186,Entire home/apt,270,1,88,2021-08-23,1.74,2,0,8,
23068792,Luxury Updated Penthouse with Elevator 3 Bedrooms 3 Bathrooms in the Very Centre,3328632,Sidrak,,Centro Storico,43.77412,11.24966,Entire home/apt,435,4,12,2022-05-07,0.24,1,262,3,
22689863,Naike's Home,49797720,Naike,,Rifredi,43.78763,11.25663,Entire home/apt,100,3,10,2022-05-03,0.19,8,4,4,
22695468,Matthew’s House,1570918,Matteo,,Campo di Marte,43.76617,11.28376,Private room,129,2,128,2022-06-04,2.40,1,110,28,
22237696,i' DAVID,162497730,Niccolò,,Centro Storico,43.7719,11.24616,Entire home/apt,69,2,50,2020-02-23,1.01,1,0,0,
22243344,Filippo's loft modern and spacious. Historical center.,23030796,Alessandra,,Centro Storico,43.77499,11.23856,Entire home/apt,134,3,23,2019-09-29,0.44,11,88,0,
22263511,A room near the view,40507781,Federica,,Centro Storico,43.78831,11.2304,Private room,14,1,5,2018-01-27,0.09,1,0,0,
23069244,Lungarno apartment DEA,171264395,Barbara,,Campo di Marte,43.76716,11.28129,Entire home/apt,356,1,77,2022-05-29,1.49,1,311,9,
22272068,Elegant apartment with sunny terrace in the heart of Florence,125559026,John,,Centro Storico,43.77174,11.25955,Entire home/apt,330,3,17,2021-12-29,0.35,1,276,2,
22698743,"Apartment with terrace, near Santa Maria Novella",10480777,Claudia,,Centro Storico,43.77491,11.24642,Entire home/apt,120,2,16,2022-04-26,0.31,1,166,1,
23080743,Signoria Apartment in the real heart of Florence,68639780,Elena,,Centro Storico,43.76888,11.25716,Entire home/apt,98,2,251,2022-05-27,4.79,4,262,47,
22275535,Cuore di Firenze,144151999,Olga,,Centro Storico,43.773,11.24678,Entire home/apt,110,2,136,2021-09-20,2.50,2,57,10,
23080972,FLORENCE APARTMENT CASTELLO CAREGGI,171387102,Alessio,,Rifredi,43.81876,11.22293,Entire home/apt,63,2,19,2019-06-14,0.38,1,37,0,
22698872,"Home 'n' Garden , spacious apartment with  garden.",156222981,Roberto,,Centro Storico,43.78331,11.23286,Entire home/apt,50,3,32,2020-06-07,0.66,1,19,0,
22700787,Amazing on the Old Bridge - Bardi Suite,167201009,Leonardo,,Centro Storico,43.76671,11.25176,Entire home/apt,170,1,97,2021-09-27,1.98,2,0,8,
23082445,North Florence Home,171395406,Lucia,,Rifredi,43.79598,11.19978,Entire home/apt,45,7,171,2022-05-13,3.24,1,270,6,
22285873,RosaSpina nella Casa di Deanna,162873467,Deanna,,Centro Storico,43.78775,11.23355,Entire home/apt,75,2,35,2019-11-19,0.69,6,0,0,
23085404,Art Apartment Vasari,1645859,David,,Centro Storico,43.77473,11.24593,Entire home/apt,111,2,56,2022-05-31,1.06,29,270,10,
22286305,RosaClara nella Casa di Deanna,162873467,Deanna,,Centro Storico,43.78775,11.23355,Entire home/apt,65,3,21,2021-09-09,0.39,6,0,1,
22703799,Godi Fiorenza Suite,40419694,Francesca,,Rifredi,43.797,11.21664,Entire home/apt,1000,2,4,2019-11-03,0.08,1,181,0,048017LTN2823
23086514,"NEW 110 sqm luxury house in the center, big lift",41048764,Costanza,,Centro Storico,43.77307,11.2534,Entire home/apt,246,2,152,2022-06-05,3.02,3,227,36,
22708923,Charming House in the Ancient Heart of Florenze,166148634,Alessio,,Centro Storico,43.77384,11.24404,Entire home/apt,96,3,42,2021-08-08,0.83,2,341,1,
22286661,Rooftop with Breathtaking Views. Short Walk to The Duomo.,162800421,Geraldine,,Campo di Marte,43.78322,11.26909,Entire home/apt,332,2,174,2022-06-07,3.26,1,133,53,
23090062,Oricellari Luxury Apartment,69553033,Anthony,,Centro Storico,43.7765,11.24501,Entire home/apt,115,3,267,2020-10-21,5.05,2,0,0,
22290077,First Floor Accademia in centro storico di Firenze,3515084,Elisabetta,,Centro Storico,43.77711,11.25959,Entire home/apt,137,2,0,,,2,4,0,048017LTN0565
23090420,Charming four room apartment,171486750,Grandma Wilma,,Centro Storico,43.76606,11.2487,Entire home/apt,406,3,153,2022-05-26,2.94,8,315,28,048017LTI4116
22292949,"Luxury Penthouse,  your Romantic experience!",69319793,Mary,,Centro Storico,43.77226,11.24938,Entire home/apt,140,2,147,2022-05-22,2.83,4,327,11,
22708975,Dedo Apartment,167491542,Alessandro,,Centro Storico,43.77096,11.25662,Entire home/apt,86,2,95,2022-05-25,1.86,1,122,38,
22722119,Apartment with balcony overloking Palazzo Vecchio,164146366,Martine,,Centro Storico,43.7701,11.25802,Entire home/apt,130,3,23,2020-11-17,0.45,5,0,0,
23097291,"""Home Sweet Home""",171400841,Stefania,,Campo di Marte,43.77429,11.2924,Entire home/apt,48,2,102,2020-02-05,1.95,1,192,0,
22723095,Florence LightRoom,43072824,Giulio,,Centro Storico,43.78175,11.25682,Private room,103,2,0,,,2,0,0,
22294311,Modern Suite In City Center -5 Min From Train SMN,36767227,Kyle,,Centro Storico,43.77319,11.24447,Entire home/apt,44,2,7,2018-12-09,0.13,1,0,0,
23097993,Mansarda panoramica,21076633,Paola,,Campo di Marte,43.77418,11.29331,Entire home/apt,60,6,0,,,1,0,0,
22298552,Dream in Signoria Square,4677306,Marialaura,,Centro Storico,43.76949,11.25513,Entire home/apt,147,2,67,2022-06-03,1.33,10,244,21,048017LTN3220
22724278,Luxury Blue River,23904874,Edoardo E Michela,,Centro Storico,43.76646,11.25386,Entire home/apt,1002,1,93,2022-05-27,1.80,154,170,17,
23105904,"Lovely attic - 10 min from SMN station, Wi-Fi, AC",5267644,Giulia,,Rifredi,43.78653,11.2451,Entire home/apt,25,2,97,2020-08-06,1.90,1,0,0,
22301454,Campuccio 21,23904874,Edoardo E Michela,,Centro Storico,43.76445,11.24417,Entire home/apt,234,1,12,2022-03-01,0.23,154,259,3,
23114461,Florence City Garden,171750272,Andrea,,Rifredi,43.82175,11.22729,Entire home/apt,2000,2,9,2021-07-31,0.19,1,90,1,
22314343,Historical Tower  Spectacular Arno View& Balcony,26478188,Kay,,Centro Storico,43.76695,11.25016,Entire home/apt,294,2,16,2022-06-05,0.42,3,216,15,
22727668,Close to Michelangelo,5161245,Carla,,Centro Storico,43.77721,11.25614,Entire home/apt,117,1,99,2022-06-06,1.90,1,271,25,
23115009,MELARANCIO 1 APARTMENT IN THE HEART OF FLORENCE,5921942,Lorenzo,,Centro Storico,43.77424,11.25297,Entire home/apt,105,3,6,2022-05-18,0.18,11,60,5,A Firenze non esiste il numero di registrazione. La mia attività è una casa vacanze e si chiama Prati sas regolarmente comunicata al Comune di Firenze
22746161,TRIPLE ROOM WITH PRIVATE BATHROOM,37861777,Cristiana,,Isolotto Legnaia,43.77112,11.23236,Private room,89,3,4,2022-05-29,0.10,1,356,3,
22319236,Chiara Stylish,65222778,Apartments_Florence,,Centro Storico,43.7766,11.25421,Entire home/apt,169,3,0,,,39,0,0,048017LTN3432
22320704,Oltrarno Elegance,65222778,Apartments_Florence,,Centro Storico,43.76515,11.26238,Entire home/apt,180,3,0,,,39,0,0,048017LTN4276
23116167,La Piccola Corte Fiorentina nearby Duomo,151231913,Francesco,,Centro Storico,43.77633,11.25438,Entire home/apt,79,3,92,2022-05-09,1.77,2,252,10,
23116819,Appartamento San Giovanni -Duomo-,32564261,Manfredi,,Centro Storico,43.77039,11.25356,Entire home/apt,129,2,186,2022-05-26,3.55,4,115,73,
22332751,Rebecca's Firenze Collection - Piazza del Duomo I,49326303,Rebecca'S  Apartments,,Centro Storico,43.77357,11.25605,Entire home/apt,145,1,83,2022-05-23,1.67,3,306,45,
22746382,Discovering the Florentine dawn,10506595,Iacopo Maria,,Rifredi,43.79767,11.24172,Private room,20,2,68,2022-05-21,1.33,2,117,17,
23117568,Gigliola House,171772682,Marco,,Centro Storico,43.78213,11.23793,Entire home/apt,146,2,0,,,1,0,0,
22755693,The Smallest Apartment With The Biggest View,20732348,Giulio And Flo,,Centro Storico,43.77144,11.25358,Entire home/apt,154,2,409,2022-06-09,7.73,4,55,93,
22333101,Rebecca's Firenze Collection - Piazza del Duomo II,49326303,Rebecca'S  Apartments,,Centro Storico,43.77357,11.25605,Entire home/apt,123,1,77,2022-05-24,1.52,3,317,33,
22333739,Rebecca's Firenze Collection - Piazza del Duomo III,49326303,Rebecca'S  Apartments,,Centro Storico,43.77357,11.25605,Entire home/apt,147,1,173,2022-05-10,3.49,3,246,64,
22348005,Flat San Frediano,21873823,Denya,,Centro Storico,43.76618,11.24383,Entire home/apt,55,2,4,2019-05-19,0.07,1,0,0,
23123817,Cozy Place,19284744,Paolo,,Isolotto Legnaia,43.77042,11.20864,Entire home/apt,30,1,85,2022-05-29,1.66,2,251,64,06752170497
